證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,流通在外股數(千股),市值(百萬元),股價淨值比-TEJ,股價營收比-TEJ,市場別
0050 元大台灣50,2024/03/13,37.3679,37.512,37.2238,37.2958,51297,,0.4854,,,,,TSE
0050 元大台灣50,2024/03/14,37.2118,37.428,37.0676,37.2598,33274,,-0.0966,,,,,TSE
0050 元大台灣50,2024/03/15,37.0676,37.1757,36.7553,36.7553,34404,,-1.354,,,,,TSE
0050 元大台灣50,2024/03/18,36.7553,37.1157,36.7553,37.0916,71751,,0.915,,,,,TSE
0050 元大台灣50,2024/03/19,36.8514,37.1277,36.7553,37.0076,34279,,-0.2267,,,,,TSE
0050 元大台灣50,2024/03/20,37.0436,37.3078,36.7553,36.8034,40322,,-0.5518,,,,,TSE
0050 元大台灣50,2024/03/21,37.3679,37.8844,37.3679,37.8123,79843,,2.7415,,,,,TSE
0050 元大台灣50,2024/03/22,37.8363,38.0165,37.5961,37.7643,27110,,-0.1271,,,,,TSE
0050 元大台灣50,2024/03/25,37.7643,37.9565,37.7042,37.8363,34332,,0.1909,,,,,TSE
0050 元大台灣50,2024/03/26,38.0285,38.2447,37.5721,37.8604,26128,,0.0635,,,,,TSE
0050 元大台灣50,2024/03/27,37.8123,37.9204,37.6922,37.8724,17548,,0.0317,,,,,TSE
0050 元大台灣50,2024/03/28,37.7883,37.7883,37.452,37.6922,12641,,-0.4757,,,,,TSE
0050 元大台灣50,2024/03/29,37.6922,37.9445,37.6922,37.9084,20572,,0.5736,,,,,TSE
0050 元大台灣50,2024/04/01,38.0045,38.1366,37.7763,37.8123,21345,,-0.2535,,,,,TSE
0050 元大台灣50,2024/04/02,38.0646,38.3528,38.0526,38.3528,29364,,1.4295,,,,,TSE
0050 元大台灣50,2024/04/03,38.1126,38.1727,37.9084,38.0886,18550,,-0.689,,,,,TSE
0050 元大台灣50,2024/04/08,38.1126,38.4009,38.0886,38.3048,22629,,0.5676,,,,,TSE
0050 元大台灣50,2024/04/09,38.4369,39.2417,38.4129,39.2177,32582,,2.3832,,,,,TSE
0050 元大台灣50,2024/04/10,39.0976,39.2297,39.0255,39.1576,21204,,-0.1531,,,,,TSE
0050 元大台灣50,2024/04/11,38.9294,39.0375,38.8333,39.0375,17271,,-0.3067,,,,,TSE
0050 元大台灣50,2024/04/12,39.0615,39.1096,38.9054,38.9414,23322,,-0.2461,,,,,TSE
0050 元大台灣50,2024/04/15,38.497,38.5691,38.3408,38.4369,31563,,-1.2955,,,,,TSE
0050 元大台灣50,2024/04/16,38.0285,38.0285,37.1757,37.3919,66622,,-2.7187,,,,,TSE
0050 元大台灣50,2024/04/17,37.464,37.8844,37.452,37.8123,30824,,1.1243,,,,,TSE
0050 元大台灣50,2024/04/18,37.5601,38.1847,37.428,38.1847,26278,,0.9848,,,,,TSE
0050 元大台灣50,2024/04/19,37.0196,37.0316,35.9145,36.2508,121590,,-5.0645,,,,,TSE
0050 元大台灣50,2024/04/22,36.1307,36.455,35.9625,36.1427,37041,,-0.2982,,,,,TSE
0050 元大台灣50,2024/04/23,36.5511,36.6232,36.3469,36.4911,21649,,0.9638,,,,,TSE
0050 元大台灣50,2024/04/24,36.9955,37.5961,36.9955,37.5601,30701,,2.9296,,,,,TSE
0050 元大台灣50,2024/04/25,37.0196,37.1036,36.8154,36.8754,18806,,-1.8228,,,,,TSE
0050 元大台灣50,2024/04/26,37.476,37.6682,37.3559,37.476,23018,,1.6287,,,,,TSE
0050 元大台灣50,2024/04/29,37.7883,38.2207,37.7883,38.1487,30811,,1.7949,,,,,TSE
0050 元大台灣50,2024/04/30,38.1006,38.2808,38.0165,38.0165,17932,,-0.3464,,,,,TSE
0050 元大台灣50,2024/05/02,37.8003,37.8003,37.476,37.512,24868,,-1.327,,,,,TSE
0050 元大台灣50,2024/05/03,38.0886,38.1126,37.5841,37.7042,22759,,0.5123,,,,,TSE
0050 元大台灣50,2024/05/06,38.1967,38.473,38.1967,38.2447,34385,,1.4336,,,,,TSE
0050 元大台灣50,2024/05/07,38.497,38.5691,38.3168,38.4609,24915,,0.5653,,,,,TSE
0050 元大台灣50,2024/05/08,38.4369,38.6291,38.3528,38.6051,23909,,0.3748,,,,,TSE
0050 元大台灣50,2024/05/09,38.6171,38.7372,38.533,38.557,20302,,-0.1245,,,,,TSE
0050 元大台灣50,2024/05/10,38.7372,38.9414,38.5691,38.8333,38736,,0.7165,,,,,TSE
0050 元大台灣50,2024/05/13,39.2417,39.3738,39.1456,39.2297,36463,,1.0207,,,,,TSE
0050 元大台灣50,2024/05/14,39.2057,39.506,39.0856,39.4939,30998,,0.6736,,,,,TSE
0050 元大台灣50,2024/05/15,39.7822,40.3227,39.7582,40.0345,58324,,1.3686,,,,,TSE
0050 元大台灣50,2024/05/16,40.587,40.7792,40.1426,40.2267,48240,,0.4801,,,,,TSE
0050 元大台灣50,2024/05/17,40.2507,40.2867,40.0465,40.1786,18717,,-0.1195,,,,,TSE
0050 元大台灣50,2024/05/20,40.1786,40.2146,39.7101,40.1666,27023,,-0.0299,,,,,TSE
0050 元大台灣50,2024/05/21,39.9744,40.1546,39.8423,40.1185,17396,,-0.1196,,,,,TSE
0050 元大台灣50,2024/05/22,40.1666,40.8392,40.1666,40.8392,25594,,1.7964,,,,,TSE
0050 元大台灣50,2024/05/23,40.9113,41.1876,40.8392,41.1515,24008,,0.7647,,,,,TSE
0050 元大台灣50,2024/05/24,40.6711,41.0314,40.6711,40.9834,14620,,-0.4086,,,,,TSE
0050 元大台灣50,2024/05/27,41.2596,41.656,41.2596,41.5479,22742,,1.3775,,,,,TSE
0050 元大台灣50,2024/05/28,41.5479,41.656,41.4398,41.608,22099,,0.1445,,,,,TSE
0050 元大台灣50,2024/05/29,41.4278,41.4398,40.9714,41.0434,27188,,-1.3568,,,,,TSE
0050 元大台灣50,2024/05/30,40.3588,40.599,40.2867,40.3348,37110,,-1.7267,,,,,TSE
0050 元大台灣50,2024/05/31,40.4188,40.575,39.8783,39.8783,33147,,-1.1316,,,,,TSE
0050 元大台灣50,2024/06/03,40.5149,40.7792,40.1906,40.7311,35980,,2.1386,,,,,TSE
0050 元大台灣50,2024/06/04,40.5389,40.5389,39.9984,40.0825,31950,,-1.5924,,,,,TSE
0050 元大台灣50,2024/06/05,40.2146,40.551,39.9143,40.4669,18128,,0.9589,,,,,TSE
0050 元大台灣50,2024/06/06,41.4999,41.9443,41.4758,41.8482,68230,,3.4135,,,,,TSE
0050 元大台灣50,2024/06/07,41.632,41.656,41.4158,41.5239,27001,,-0.775,,,,,TSE
0050 元大台灣50,2024/06/11,41.596,41.8602,41.5359,41.632,43428,,0.2603,,,,,TSE
0050 元大台灣50,2024/06/12,41.632,42.3887,41.632,42.3767,30369,,1.7888,,,,,TSE
0050 元大台灣50,2024/06/13,42.9773,43.3617,42.713,42.9893,64426,,1.4456,,,,,TSE
0050 元大台灣50,2024/06/14,42.9893,43.2415,42.713,43.2415,25992,,0.5868,,,,,TSE
0050 元大台灣50,2024/06/17,43.0494,43.3496,42.9533,43.2415,32511,,0.0,,,,,TSE
0050 元大台灣50,2024/06/18,43.8421,43.9742,43.722,43.9622,26253,,1.6667,,,,,TSE
0050 元大台灣50,2024/06/19,44.3826,45.3796,44.3826,45.1514,101355,,2.7049,,,,,TSE
0050 元大台灣50,2024/06/20,45.1514,45.5838,45.1153,45.5838,45287,,0.9577,,,,,TSE
0050 元大台灣50,2024/06/21,44.9472,45.4517,44.9111,45.3075,40956,,-0.6061,,,,,TSE
0050 元大台灣50,2024/06/24,44.803,44.803,44.0944,44.2025,52787,,-2.439,,,,,TSE
0050 元大台灣50,2024/06/25,43.71,44.1784,43.4337,44.1784,52139,,-0.0544,,,,,TSE
0050 元大台灣50,2024/06/26,44.4307,44.707,44.2625,44.5268,35664,,0.7885,,,,,TSE
0050 元大台灣50,2024/06/27,44.1064,44.5148,44.0583,44.5148,24876,,-0.027,,,,,TSE
0050 元大台灣50,2024/06/28,44.5148,45.0192,44.3586,44.791,16588,,0.6206,,,,,TSE
0050 元大台灣50,2024/07/01,44.8151,45.1754,44.743,44.8271,29279,,0.0805,,,,,TSE
0050 元大台灣50,2024/07/02,44.6709,44.8631,44.3226,44.5268,21777,,-0.6699,,,,,TSE
0050 元大台灣50,2024/07/03,45.0673,45.0673,44.779,45.0673,25915,,1.2139,,,,,TSE
0050 元大台灣50,2024/07/04,45.788,46.2805,45.788,46.2444,50577,,2.6119,,,,,TSE
0050 元大台灣50,2024/07/05,46.2684,46.3285,46.0162,46.0763,38933,,-0.3636,,,,,TSE
0050 元大台灣50,2024/07/08,46.1003,47.6858,46.0883,47.5297,69410,,3.1543,,,,,TSE
0050 元大台灣50,2024/07/09,47.4336,48.0582,46.9531,47.4816,61955,,-0.1011,,,,,TSE
0050 元大台灣50,2024/07/10,47.3135,47.6618,46.845,47.6498,28674,,0.3542,,,,,TSE
0050 元大台灣50,2024/07/11,48.2023,48.7188,48.0462,48.7068,39187,,2.2183,,,,,TSE
0050 元大台灣50,2024/07/12,47.6137,47.6498,47.0852,47.1693,56633,,-3.1566,,,,,TSE
0050 元大台灣50,2024/07/15,47.4816,47.5897,47.1093,47.2534,39161,,0.1782,,,,,TSE
0050 元大台灣50,2024/07/16,47.4586,48.0502,47.3258,47.5311,53022,,0.5876,,,,,TSE
0050 元大台灣50,2024/07/17,47.4224,47.4466,46.7463,46.8671,57959,,-1.397,,,,,TSE
0050 元大台灣50,2024/07/18,45.539,46.0944,45.4425,46.022,71520,,-1.8032,,,,,TSE
0050 元大台灣50,2024/07/19,45.5753,45.6356,44.9595,44.9716,65816,,-2.2823,,,,,TSE
0050 元大台灣50,2024/07/22,44.7664,44.7664,43.4746,43.6315,84847,,-2.9799,,,,,TSE
0050 元大台灣50,2024/07/23,44.3559,44.9837,44.3559,44.9837,50108,,3.0991,,,,,TSE
0050 元大台灣50,2024/07/26,42.9917,43.3297,42.7623,43.221,103626,,-3.9184,,,,,TSE
0050 元大台灣50,2024/07/29,43.8971,43.9454,43.4504,43.6074,39785,,0.8939,,,,,TSE
0050 元大台灣50,2024/07/30,43.2814,43.7764,42.8589,43.6074,52430,,0.0,,,,,TSE
0050 元大台灣50,2024/07/31,43.1848,43.7402,43.1245,43.6677,36314,,0.1384,,,,,TSE
0050 元大台灣50,2024/08/01,44.6698,44.6939,44.1144,44.4283,56247,,1.7418,,,,,TSE
0050 元大台灣50,2024/08/02,43.0158,43.1969,42.1828,42.1828,118827,,-5.0544,,,,,TSE
0050 元大台灣50,2024/08/05,40.239,40.239,38.247,38.3315,222309,,-9.1299,,,,,TSE
0050 元大台灣50,2024/08/06,40.396,41.1445,38.8265,40.4443,252564,,5.5118,,,,,TSE
0050 元大台灣50,2024/08/07,41.0117,42.1948,40.8065,42.05,127299,,3.9701,,,,,TSE
0050 元大台灣50,2024/08/08,41.3015,41.6274,40.8065,41.1807,103364,,-2.0672,,,,,TSE
0050 元大台灣50,2024/08/09,42.2552,42.714,42.1345,42.4604,93415,,3.1076,,,,,TSE
0050 元大台灣50,2024/08/12,42.7985,43.4142,42.7985,42.9917,70287,,1.2511,,,,,TSE
0050 元大台灣50,2024/08/13,43.2935,43.3418,42.9796,43.1003,43434,,0.2527,,,,,TSE
0050 元大台灣50,2024/08/14,43.547,43.9092,43.4504,43.6436,74857,,1.2605,,,,,TSE
0050 元大台灣50,2024/08/15,43.6074,43.704,43.2331,43.3056,45927,,-0.7746,,,,,TSE
0050 元大台灣50,2024/08/16,44.1869,44.3438,44.0299,44.2835,52824,,2.2582,,,,,TSE
0050 元大台灣50,2024/08/19,44.3076,44.5974,44.2231,44.3438,37122,,0.1363,,,,,TSE
0050 元大台灣50,2024/08/20,44.5732,44.7181,44.3559,44.368,43140,,0.0545,,,,,TSE
0050 元大台灣50,2024/08/21,44.1869,44.1989,43.8126,43.8971,46737,,-1.0612,,,,,TSE
0050 元大台灣50,2024/08/22,43.9696,44.0903,43.547,43.6677,20873,,-0.5226,,,,,TSE
0050 元大台灣50,2024/08/23,43.221,43.7885,43.1969,43.6919,31774,,0.0553,,,,,TSE
0050 元大台灣50,2024/08/26,44.042,44.2835,43.6557,43.7643,45594,,0.1658,,,,,TSE
0050 元大台灣50,2024/08/27,43.5591,43.6798,43.4021,43.5712,21168,,-0.4414,,,,,TSE
0050 元大台灣50,2024/08/28,43.5832,44.1869,43.4263,44.1869,21990,,1.4131,,,,,TSE
0050 元大台灣50,2024/08/29,43.3418,43.7402,43.2573,43.5832,43064,,-1.3661,,,,,TSE
0050 元大台灣50,2024/08/30,43.6919,43.9575,43.6194,43.7885,32203,,0.4709,,,,,TSE
0050 元大台灣50,2024/09/02,43.9213,44.0541,43.5832,43.6677,32058,,-0.2757,,,,,TSE
0050 元大台灣50,2024/09/03,43.704,43.8247,43.3901,43.4746,38411,,-0.4424,,,,,TSE
0050 元大台灣50,2024/09/04,41.2894,41.9655,41.0479,41.3497,119636,,-4.8875,,,,,TSE
0050 元大台灣50,2024/09/05,41.7361,42.1707,41.4705,41.6033,35275,,0.6131,,,,,TSE
0050 元大台灣50,2024/09/06,41.7723,42.2311,41.4946,42.1948,34331,,1.4219,,,,,TSE
0050 元大台灣50,2024/09/09,41.1445,41.555,41.1204,41.5429,60736,,-1.5451,,,,,TSE
0050 元大台灣50,2024/09/10,41.8689,41.8689,41.3256,41.6153,37208,,0.1744,,,,,TSE
0050 元大台灣50,2024/09/11,41.6153,41.6516,41.4101,41.4946,20056,,-0.2901,,,,,TSE
0050 元大台灣50,2024/09/12,42.5208,43.1365,42.5208,43.052,62978,,3.7533,,,,,TSE
0050 元大台灣50,2024/09/13,43.221,43.3056,42.9434,43.0762,18048,,0.0561,,,,,TSE
0050 元大台灣50,2024/09/16,43.1245,43.2693,43.052,43.1607,23508,,0.1962,,,,,TSE
0050 元大台灣50,2024/09/18,43.1003,43.2452,42.6295,42.9434,36769,,-0.5035,,,,,TSE
0050 元大台灣50,2024/09/19,42.9796,43.5108,42.7381,43.4987,32440,,1.2932,,,,,TSE
0050 元大台灣50,2024/09/20,44.211,44.4525,44.0541,44.0541,54532,,1.2767,,,,,TSE
0050 元大台灣50,2024/09/23,44.0782,44.3438,44.0782,44.2472,31602,,0.4385,,,,,TSE
0050 元大台灣50,2024/09/24,44.2352,44.6698,43.9696,44.6698,39809,,0.955,,,,,TSE
0050 元大台灣50,2024/09/25,45.3217,45.3942,45.2372,45.3338,46692,,1.4865,,,,,TSE
0050 元大台灣50,2024/09/26,45.7805,45.8771,45.5753,45.7081,66904,,0.8256,,,,,TSE
0050 元大台灣50,2024/09/27,45.9254,46.1789,45.539,45.6115,45613,,-0.2113,,,,,TSE
0050 元大台灣50,2024/09/30,45.0441,45.201,44.4163,44.4163,52748,,-2.6204,,,,,TSE
0050 元大台灣50,2024/10/01,44.4042,44.5732,44.2714,44.3318,37641,,-0.1903,,,,,TSE
0050 元大台灣50,2024/10/04,44.4283,44.7422,44.1869,44.3318,35463,,0.0,,,,,TSE
0050 元大台灣50,2024/10/07,44.863,45.4425,44.863,45.4304,53806,,2.4782,,,,,TSE
0050 元大台灣50,2024/10/08,45.1406,45.2372,44.7905,45.2131,37917,,-0.4783,,,,,TSE
0050 元大台灣50,2024/10/09,45.6356,45.9254,45.6356,45.6356,45188,,0.9346,,,,,TSE
0050 元大台灣50,2024/10/11,45.6477,46.5532,45.6477,46.3962,49227,,1.6667,,,,,TSE
0050 元大台灣50,2024/10/14,46.3841,46.5773,46.1065,46.4324,40439,,0.0781,,,,,TSE
0050 元大台灣50,2024/10/15,46.6015,47.4707,46.6015,47.4224,59071,,2.1321,,,,,TSE
0050 元大台灣50,2024/10/16,46.4687,47.1568,46.2755,46.6015,71202,,-1.7312,,,,,TSE
0050 元大台灣50,2024/10/17,46.8429,46.8671,46.3359,46.6739,38165,,0.1554,,,,,TSE
0050 元大台灣50,2024/10/18,48.1226,48.34,47.6277,47.8329,129284,,2.4832,,,,,TSE
0050 元大台灣50,2024/10/21,48.0623,48.2796,47.8088,47.8208,52919,,-0.0252,,,,,TSE
0050 元大台灣50,2024/10/22,47.6156,47.6397,47.1689,47.6397,33858,,-0.3787,,,,,TSE
0050 元大台灣50,2024/10/23,47.4949,47.5431,47.2413,47.3258,37795,,-0.6589,,,,,TSE
0050 元大台灣50,2024/10/24,47.3258,47.4949,46.9636,47.0361,32494,,-0.6122,,,,,TSE
0050 元大台灣50,2024/10/25,47.0844,47.4586,47.0844,47.4224,50567,,0.8214,,,,,TSE
0050 元大台灣50,2024/10/28,47.7846,47.845,47.0723,47.3379,45978,,-0.1782,,,,,TSE
0050 元大台灣50,2024/10/29,46.6618,46.6618,45.9254,46.2393,96980,,-2.3208,,,,,TSE
0050 元大台灣50,2024/10/30,46.5894,46.855,46.2393,46.3117,56627,,0.1567,,,,,TSE
0050 元大台灣50,2024/11/01,44.9475,46.0099,44.8992,45.9978,78484,,-0.6778,,,,,TSE
0050 元大台灣50,2024/11/04,46.1306,46.6498,46.0703,46.5894,29118,,1.2861,,,,,TSE
0050 元大台灣50,2024/11/05,46.2513,47.0119,46.2151,46.7584,40433,,0.3628,,,,,TSE
0050 元大台灣50,2024/11/06,46.855,47.8208,46.7222,47.1327,66826,,0.8004,,,,,TSE
0050 元大台灣50,2024/11/07,47.0602,47.8208,46.9636,47.6759,53994,,1.1527,,,,,TSE
0050 元大台灣50,2024/11/08,48.1468,48.2917,47.9778,48.0502,51801,,0.785,,,,,TSE
0050 元大台灣50,2024/11/11,48.014,48.0744,47.519,48.0744,49456,,0.0503,,,,,TSE
0050 元大台灣50,2024/11/12,47.1327,47.2896,46.8429,46.8429,105088,,-2.5615,,,,,TSE
0050 元大台灣50,2024/11/13,46.8067,46.8429,46.4807,46.5411,36778,,-0.6443,,,,,TSE
0050 元大台灣50,2024/11/14,46.4324,46.4807,45.9012,46.1185,48586,,-0.9079,,,,,TSE
0050 元大台灣50,2024/11/15,46.3721,46.5652,46.0823,46.4445,29542,,0.7068,,,,,TSE
0050 元大台灣50,2024/11/18,46.2272,46.2876,45.7805,45.7926,53578,,-1.4037,,,,,TSE
0050 元大台灣50,2024/11/19,46.0461,46.5894,45.9254,46.4204,30473,,1.3709,,,,,TSE
0050 元大台灣50,2024/11/20,46.2272,46.2272,46.2272,46.2272,312,,-0.4161,,,,,TSE
0050 元大台灣50,2024/11/21,45.8771,45.9133,45.539,45.7201,63506,,-1.0969,,,,,TSE
0050 元大台灣50,2024/11/22,46.1427,46.6498,46.1427,46.6135,31862,,1.9541,,,,,TSE
0050 元大台灣50,2024/11/25,47.0119,47.024,46.4204,46.4445,31307,,-0.3626,,,,,TSE
0050 元大台灣50,2024/11/26,45.9012,45.9495,45.5873,45.8409,45563,,-1.2997,,,,,TSE
0050 元大台灣50,2024/11/27,45.6718,45.7443,45.1527,45.1769,56291,,-1.4485,,,,,TSE
0050 元大台灣50,2024/11/28,45.1527,45.1769,44.7784,45.1044,52436,,-0.1603,,,,,TSE
0050 元大台灣50,2024/11/29,44.6577,45.3942,44.5491,45.2131,32513,,0.2409,,,,,TSE
0050 元大台灣50,2024/12/02,45.5149,46.2876,45.5149,46.2876,42176,,2.3765,,,,,TSE
0050 元大台灣50,2024/12/03,46.9154,47.0482,46.7826,46.9154,39812,,1.3563,,,,,TSE
0050 元大台灣50,2024/12/04,47.0119,47.193,46.855,47.193,25821,,0.5919,,,,,TSE
0050 元大台灣50,2024/12/05,47.2655,47.4707,47.2413,47.4466,29785,,0.5372,,,,,TSE
0050 元大台灣50,2024/12/06,47.4466,47.4948,47.0844,47.2655,27238,,-0.3817,,,,,TSE
0050 元大台灣50,2024/12/09,47.362,47.3862,47.2534,47.3258,18559,,0.1277,,,,,TSE
0050 元大台灣50,2024/12/10,47.2655,47.4345,46.9757,46.9878,17909,,-0.7143,,,,,TSE
0050 元大台灣50,2024/12/11,46.6015,46.9033,46.5049,46.5773,26859,,-0.8736,,,,,TSE
0050 元大台灣50,2024/12/12,47.0602,47.2655,46.9516,47.1206,20109,,1.1664,,,,,TSE
0050 元大台灣50,2024/12/13,46.9999,47.2292,46.8671,47.1568,18082,,0.0769,,,,,TSE
0050 元大台灣50,2024/12/16,47.5673,47.7242,47.2655,47.35,29374,,0.4096,,,,,TSE
0050 元大台灣50,2024/12/17,47.5914,47.8208,47.5069,47.5914,37177,,0.5099,,,,,TSE
0050 元大台灣50,2024/12/18,47.519,47.7725,47.2293,47.5914,26216,,0.0,,,,,TSE
0050 元大台灣50,2024/12/19,46.9274,47.0361,46.7343,46.9395,52180,,-1.3699,,,,,TSE
0050 元大台灣50,2024/12/20,46.7825,46.7825,46.36,46.5049,44494,,-0.9259,,,,,TSE
0050 元大台灣50,2024/12/23,47.0119,47.6397,46.9636,47.6277,44704,,2.4143,,,,,TSE
0050 元大台灣50,2024/12/24,47.9295,48.0744,47.688,47.7605,32784,,0.2788,,,,,TSE
0050 元大台灣50,2024/12/25,47.9295,47.9295,47.6759,47.9053,23624,,0.3033,,,,,TSE
0050 元大台灣50,2024/12/26,47.9053,47.9295,47.8087,47.8691,19214,,-0.0756,,,,,TSE
0050 元大台灣50,2024/12/27,47.7122,48.0623,47.6397,48.0261,27950,,0.3279,,,,,TSE
0050 元大台灣50,2024/12/30,47.845,47.9657,47.7242,47.7605,34709,,-0.553,,,,,TSE
0050 元大台灣50,2024/12/31,47.4948,47.5431,47.2292,47.2655,31346,,-1.0364,,,,,TSE
0050 元大台灣50,2025/01/02,47.2413,47.2413,46.6618,46.855,51191,,-0.8684,,,,,TSE
0050 元大台灣50,2025/01/03,47.3258,47.5552,47.1327,47.3258,28453,,1.0049,,,,,TSE
0050 元大台灣50,2025/01/06,47.9657,48.847,47.9536,48.8108,98511,,3.1377,,,,,TSE
0050 元大台灣50,2025/01/07,49.4869,49.7404,49.3179,49.3541,63775,,1.113,,,,,TSE
0050 元大台灣50,2025/01/08,48.9315,49.1006,48.5452,48.6176,47423,,-1.4922,,,,,TSE
0050 元大台灣50,2025/01/09,48.34,48.5693,48.0502,48.0623,33723,,-1.1423,,,,,TSE
0050 元大台灣50,2025/01/10,48.0502,48.183,47.8087,48.0502,33285,,-0.0251,,,,,TSE
0050 元大台灣50,2025/01/13,48.0502,48.0502,46.8671,46.9395,83505,,-2.3116,,,,,TSE
0050 元大台灣50,2025/01/14,47.0119,47.3017,46.855,47.2292,43511,,0.6173,,,,,TSE
0050 元大台灣50,2025/01/15,47.3258,47.3258,46.7825,46.8671,69536,,-0.7669,,,,,TSE
0050 元大台灣50,2025/01/16,47.7846,48.1709,47.6639,47.8208,62348,,2.035,,,,,TSE
0050 元大台灣50,2025/01/17,48.2247,48.3104,47.5883,48.0534,60550,,0.4863,,,,,TSE
0050 元大台灣50,2025/01/20,48.2615,48.6286,48.2615,48.543,29670,,1.0188,,,,,TSE
0050 元大台灣50,2025/01/21,48.2982,48.7633,48.1513,48.6409,42451,,0.2017,,,,,TSE
0050 元大台灣50,2025/01/22,49.0326,49.3753,49.0326,49.2774,51458,,1.3085,,,,,TSE
0050 元大台灣50,2025/02/03,47.0742,47.2456,46.6703,47.1721,223159,,-4.2722,,,,,TSE
0050 元大台灣50,2025/02/04,47.4047,47.625,47.2578,47.4536,77136,,0.5968,,,,,TSE
0050 元大台灣50,2025/02/05,47.9187,48.4206,47.9187,48.1758,60958,,1.5218,,,,,TSE
0050 元大台灣50,2025/02/06,48.4695,48.5674,48.2492,48.3839,44839,,0.4319,,,,,TSE
0050 元大台灣50,2025/02/07,48.3838,48.6164,48.2492,48.6042,22434,,0.4554,,,,,TSE
0050 元大台灣50,2025/02/10,48.5185,48.5185,48.0044,48.0534,65528,,-1.1332,,,,,TSE
0050 元大台灣50,2025/02/11,48.3471,48.5919,48.2247,48.3471,19842,,0.6113,,,,,TSE
0050 元大台灣50,2025/02/12,48.4695,48.6286,48.2247,48.2737,27301,,-0.1519,,,,,TSE
0050 元大台灣50,2025/02/13,48.2982,48.3226,47.8698,48.0656,56674,,-0.431,,,,,TSE
0050 元大台灣50,2025/02/14,47.7719,47.7719,47.368,47.4903,92217,,-1.1968,,,,,TSE
0050 元大台灣50,2025/02/17,47.6739,48.2125,47.6739,48.2125,46592,,1.5206,,,,,TSE
0050 元大台灣50,2025/02/18,48.445,48.445,48.1268,48.3839,32279,,0.3554,,,,,TSE
0050 元大台灣50,2025/02/19,48.3839,48.4451,48.2247,48.2982,47313,,-0.1771,,,,,TSE
0050 元大台灣50,2025/02/20,48.2125,48.2125,47.7596,48.1146,55359,,-0.3801,,,,,TSE
0050 元大台灣50,2025/02/21,48.1023,48.4573,47.9555,48.4573,33879,,0.7123,,,,,TSE
0050 元大台灣50,2025/02/24,48.0167,48.0779,47.8575,48.0289,49672,,-0.8841,,,,,TSE
0050 元大台灣50,2025/02/25,47.4903,47.5026,47.1476,47.4047,106711,,-1.2997,,,,,TSE
0050 元大台灣50,2025/02/26,47.2211,47.6617,46.9763,47.6617,73176,,0.5422,,,,,TSE
0050 元大台灣50,2025/02/27,47.7229,47.7229,47.0864,47.1232,74695,,-1.1299,,,,,TSE
0050 元大台灣50,2025/03/03,46.2174,46.2664,45.7278,46.0338,221959,,-2.3117,,,,,TSE
0050 元大台灣50,2025/03/04,45.2872,45.838,45.2015,45.7278,114656,,-0.6647,,,,,TSE
0050 元大台灣50,2025/03/05,46.0216,46.3888,46.0216,46.3276,51370,,1.3116,,,,,TSE
0050 元大台灣50,2025/03/06,46.352,46.352,45.8625,46.0461,56891,,-0.6077,,,,,TSE
0050 元大台灣50,2025/03/07,45.7278,45.7768,45.483,45.6177,68483,,-0.9304,,,,,TSE
0050 元大台灣50,2025/03/10,45.6177,45.6177,45.1281,45.3484,79007,,-0.5903,,,,,TSE
0050 元大台灣50,2025/03/11,44.2468,44.5773,43.8429,44.5528,134192,,-1.7544,,,,,TSE
0050 元大台灣50,2025/03/12,44.5773,45.1403,44.4549,44.7486,51036,,0.4396,,,,,TSE
0050 元大台灣50,2025/03/13,45.3361,45.4953,44.3202,44.3325,52269,,-0.93,,,,,TSE
0050 元大台灣50,2025/03/14,44.3325,44.3447,43.953,44.1856,49198,,-0.3313,,,,,TSE
0050 元大台灣50,2025/03/17,44.6874,44.92,44.4549,44.565,43897,,0.8587,,,,,TSE
0050 元大台灣50,2025/03/18,44.8221,45.0057,44.6385,44.7486,30603,,0.412,,,,,TSE
0050 元大台灣50,2025/03/19,44.6997,44.7119,44.0877,44.1978,46763,,-1.2308,,,,,TSE
0050 元大台灣50,2025/03/20,44.663,45.1525,44.663,45.1525,30658,,2.1601,,,,,TSE
0050 元大台灣50,2025/03/21,45.0424,45.0424,44.6752,44.7854,28538,,-0.8132,,,,,TSE
0050 元大台灣50,2025/03/24,45.1403,45.1403,44.6262,44.7364,29239,,-0.1093,,,,,TSE
0050 元大台灣50,2025/03/25,45.2015,45.4096,45.0424,45.2015,31257,,1.0397,,,,,TSE
0050 元大台灣50,2025/03/26,45.3361,45.3851,45.0057,45.1648,26915,,-0.0812,,,,,TSE
0050 元大台灣50,2025/03/27,44.4304,44.4549,44.1734,44.308,69967,,-1.897,,,,,TSE
0050 元大台灣50,2025/03/28,43.8551,43.8919,43.5736,43.8674,78993,,-0.9945,,,,,TSE
0050 元大台灣50,2025/03/31,42.4965,42.6556,42.1538,42.2884,146066,,-3.5993,,,,,TSE
0050 元大台灣50,2025/04/01,42.4965,43.2187,42.4965,43.1575,47285,,2.055,,,,,TSE
0050 元大台灣50,2025/04/02,43.2921,43.4145,43.084,43.084,41725,,-0.1702,,,,,TSE
0050 元大台灣50,2025/04/07,38.7756,38.7756,38.7756,38.7756,92659,,-10.0,,,,,TSE
